name,category,latitude,longitude
Agra Taj Mahal,restaurant,40.7333423,-73.9549468
Esme,restaurant,40.7332005,-73.9549232
Starbucks,cafe,40.8233265,-73.9426474
One-eyed Taco Man,restaurant,40.7022745,-73.9199018
King of Falafel & Shawarma,restaurant,40.7621919,-73.9255499
Sanfords,restaurant,40.7622318,-73.9256493
Lots O Bagels (LOB),cafe,40.7623369,-73.9258716
KGB Bar,bar,40.7265891,-73.9898025
The Sabieng Thai,restaurant,40.7254779,-73.9870799
Risotteria Melotti,restaurant,40.7266246,-73.9883365
Hong Kong Noodle Sariku Sushi,restaurant,40.7443652,-73.9813808
Cookshop,restaurant,40.7457199,-74.0054281
Cookshop,cafe,40.7457175,-74.0054589
Bareburger,restaurant,40.7671718,-73.9835181
Rustic Table ,cafe,40.7596945,-73.9958873
Le Pain Quotidien,cafe,40.7879358,-73.9534358
Aroy Dee Thai Kitchen,restaurant,40.7097774,-74.0089148
The Modern - The Bar Room,restaurant,40.7610807,-73.9770877
Attaboy,bar,40.7188823,-73.9913742
Pulqueria,restaurant,40.7144253,-73.9981968
Mulberry Project,bar,40.719067,-73.9976412
Après-Ski Fondue Chalet at Café Select,bar,40.7218093,-73.9979174
2nd Floor on Clinton,bar,40.7194207,-73.985079
The Back Room,bar,40.7187356,-73.9869338
Ferns,restaurant,40.7288511,-73.9841239
Please Don't Tell,bar,40.7271211,-73.983769
Blind Barber,bar,40.7271537,-73.9801374
Death & Company,bar,40.7259358,-73.9846566
Late Night Ramen at Takashi,restaurant,40.7314115,-74.0064867
Streecha Ukrainian Kitchen,restaurant,40.7284522,-73.9889619
Gaonnuri,restaurant,40.7478213,-73.9878356
Employees Only,bar,40.7334339,-74.0060767
ABA Turkish Restaurant,restaurant,40.7674386,-73.9839741
Rosemary's,restaurant,40.734788,-73.9998597
All'Antico Vinaio,restaurant,40.7295949,-73.9996291
Tacombi,restaurant,40.7239825,-73.9937554
Bluestone Lane,cafe,40.7358239,-74.0008231
Hudson Cafe,cafe,40.73833,-74.0053849
MUD,cafe,40.7290442,-73.9866462
Two Boots Pizza,restaurant,40.7599556,-73.9917522
The Butcher Daughter,restaurant,40.7207158,-73.9947851
Sushi of Gari,restaurant,40.7606902,-73.9895916
Mollyos,restaurant,40.7592099,-73.9926165
Pure Thai Cookhouse,restaurant,40.7642433,-73.9881105
Ippudo,restaurant,40.763547,-73.9865301
Radegast German Beer Garden,restaurant,40.7167708,-73.9615252
Miss Lily's (Soho),restaurant,40.7279837,-74.001356
Lydia's,bar,40.7233979,-73.9880093
Take31,restaurant,40.7462218,-73.9848538
Her Name is Han,restaurant,40.7461934,-73.9847787
Marisco Centro,restaurant,40.8519185,-73.932054
Surf Bar,restaurant,40.7177263,-73.9587317
Duff's,bar,40.7088559,-73.9578638
Home Sweet Harlem,restaurant,40.8193775,-73.9522582
Unione Restaurant,restaurant,40.8292567,-73.947944
Spice Market,restaurant,40.7404996,-74.006007
Blackstar Coffee,cafe,40.7433724,-73.9580969
Peking Duck House,restaurant,40.7146382,-73.9985571
Piccola Strada,restaurant,40.7266286,-73.9902161
Lucy’s,restaurant,40.7188932,-73.9589758
El Kucho,restaurant,40.7007776,-73.9254602
Brandy Library,bar,40.7199472,-74.007213
Walker's,restaurant,40.7197094,-74.0070516
Kung Fu Little Steamed Buns,restaurant,40.7616147,-73.9868436
Kafana,restaurant,40.7243534,-73.9784734
Urban Space ,restaurant,40.7537677,-73.9779905
Cho Dang Gol,restaurant,40.7501714,-73.9863439
Cafe China,restaurant,40.7515794,-73.9858142
Roey's,restaurant,40.735985,-74.0009044
Creperie,restaurant,40.7295942,-74.0006325
Olive Tree Cafe,bar,40.7301084,-74.0005257
Noisette Pastry Shop,cafe,40.7684031,-73.91111
Aden (Yemeni),restaurant,40.7682288,-73.9117779
AbuQir Seafood,restaurant,40.7684749,-73.9110614
Sabry's,restaurant,40.7683278,-73.911171
High Street on Hudson,cafe,40.7388422,-74.0056803
Sweet Corner Bakeshop,cafe,40.7345574,-74.0063447
Mr. Taka Ramen,restaurant,40.721278,-73.9890275
Momofuku Noodle Bar,restaurant,40.7291861,-73.9843786
The Elk,cafe,40.7341718,-74.0074226
Carve Café & Pizza,cafe,40.7593488,-73.9885067
230 Fifth,bar,40.7439412,-73.988134
Punda's Tibetan,restaurant,40.7419873,-73.9252095
BEA,restaurant,40.7593617,-73.9924919
Gran Torino,restaurant,40.7183923,-73.9588733
Old Rabbit Club,bar,40.7299594,-74.0003929
White Oak Tavern,bar,40.7303749,-73.9946392
Westville East,restaurant,40.7284125,-73.9820074
Benito One,restaurant,40.7199982,-73.9969021
Le Chéile,restaurant,40.8514544,-73.9400045
Kobrick Coffee,cafe,40.7403739,-74.0055542
Rossopomodoro,restaurant,40.7384326,-74.0020328
Ramini espresso bar,cafe,40.7552587,-73.9945988
Sylvia's Restaurant,restaurant,40.8086285,-73.9445189
Spice Simphony,restaurant,40.7447024,-73.9811337
Bella Napoli,restaurant,40.7450974,-73.9947013
Sartiano’s,restaurant,40.7248056,-73.998682
Haven Rooftop Bar,bar,40.7583844,-73.9832932
Sagaponack Bar & Grill,restaurant,40.7410206,-73.9907082
Matto Espresso,cafe,40.7515474,-73.9705865
Ningbo Cafe,restaurant,40.7080812,-74.0182068
Jane,restaurant,40.7273302,-74.000275
Wolfgang's Steakhouse,restaurant,40.7555129,-73.9780207
Habanero Cafe Mexican,restaurant,40.7005904,-73.9440052
Blue Hill,restaurant,40.7320396,-73.9995703
Franchia,restaurant,40.7475456,-73.9813305
BaoDega,restaurant,40.7401241,-73.9917722
Double Zero,restaurant,40.7261117,-73.9897202
Tampico,bar,40.7203391,-73.993321
Gallaghers Steakhouse,restaurant,40.7628531,-73.9838317
Gigino at Wagner Park,restaurant,40.7050077,-74.0181898
VLife NYC,restaurant,40.7480788,-73.9929491
Sons of Essex,restaurant,40.7202021,-73.9875286
Welcome to the Johnsons,bar,40.7196706,-73.9873004
Le Botaniste,restaurant,40.7650017,-73.9659528
Nom Wah Tea Parlor,restaurant,40.7144593,-73.9981968
Tipsy Shanghai,restaurant,40.7161628,-73.9979465
ZLS BBQ,restaurant,40.7385294,-73.9820254
International Wings Factory,restaurant,40.7802569,-73.94668
Dirt Candy,restaurant,40.7178785,-73.9907886
Tompkins Square Bagels,cafe,40.7281762,-73.9821791
Murray's Bagels,cafe,40.7363315,-73.9971668
Bocca Di Bacco,restaurant,40.766105,-73.9866537
Tasty Deli,restaurant,40.841789,-73.9390089
Piora,restaurant,40.730625,-74.0065313
Maya Mezcal,bar,40.7271358,-73.9881641
Arts and Crafts Beer Parlor,bar,40.7327089,-73.9978138
The Garret,bar,40.7323251,-74.0038428
Arthur's Tavern,bar,40.7331992,-74.0034508
Westville Chelsea,restaurant,40.7418162,-74.0000228
Rubirosa,restaurant,40.7227225,-73.9961142
Mesa Azteca,restaurant,40.7050765,-73.9201938
Berimbau do Brasil,restaurant,40.7300608,-74.0036699
Point Brazil Restaurant,restaurant,40.7617049,-73.9177187
The Little Owl,restaurant,40.7322791,-74.0052939
Emporium Brasil Restaurant,restaurant,40.7565246,-73.9798908
Rice N Beans,restaurant,40.763523,-73.98853
Rio Grande Churrascaria,restaurant,40.7533528,-73.9344179
Pomodoro Rosso,restaurant,40.7763934,-73.9793251
Arias Hell's Kitchen,restaurant,40.764055,-73.9880983
10 Below Ice Cream,cafe,40.7137511,-73.9985135
Summers,restaurant,40.7116327,-73.961939
Freehold,cafe,40.7136847,-73.9657829
Bia,restaurant,40.7119842,-73.9678497
Clem's,bar,40.7132509,-73.9585549
Ro's Diner,restaurant,40.7084618,-73.9408912
Avant Garden,restaurant,40.7261205,-73.983986
Brooklyn Diner,restaurant,40.7565134,-73.9857687
Red Peony,restaurant,40.7627204,-73.9759478
Depanneur,cafe,40.7174195,-73.962872
Humboldt & Jackson,restaurant,40.7169346,-73.9429324
Shanti Shack,cafe,40.7171428,-73.962413
Caravan of Dreams,restaurant,40.7263332,-73.985734
Bunk Sandwiches,restaurant,40.712665,-73.9607387
High Lúa,restaurant,40.7125576,-73.960413
Streets BK,restaurant,40.7106951,-73.9660366
Fossetta,restaurant,40.7224046,-73.9885699
terroir at the porch,bar,40.7429238,-74.0075471
Cosmic Diner,restaurant,40.7637454,-73.9847984
The Cock,bar,40.7271491,-73.9889759
Panca,restaurant,40.7328213,-74.0034716
Cafe el Puente,restaurant,40.7105003,-73.9588041
China Moon,restaurant,40.756458,-73.9777303
Jekyll and Hyde Club,restaurant,40.7327694,-74.0030897
Jane Motorcycles,cafe,40.7125186,-73.9660797
The Woods,bar,40.7129071,-73.9663175
Wolfgang's Steakhouse,restaurant,40.7211681,-74.0097607
Angelo Bellini,restaurant,40.7571634,-73.9684577
Frisson Espresso,cafe,40.7608908,-73.9889333
Devoción,cafe,40.7159615,-73.9647675
Horses and Divorces,bar,40.7140953,-73.961424
Quinoa Kitchen,restaurant,40.7140015,-73.9614888
Pig Heaven,restaurant,40.7753842,-73.9567313
Hillstone,restaurant,40.7580445,-73.9699967
Macondo,restaurant,40.7228717,-73.9891827
Island Burger and Shakes,restaurant,40.7643365,-73.9880327
Serendipity 3,restaurant,40.7618022,-73.9649381
Serendipity 3,restaurant,40.7600052,-73.9665174
Beetle House NYC,restaurant,40.72708,-73.9880314
Giorgio's of Gramercy,restaurant,40.7396065,-73.9886459
Trattoria Pesce Pasta,restaurant,40.7311855,-74.0031019
El Cortez,restaurant,40.7070137,-73.9330978
The Commodore,restaurant,40.7139513,-73.9558034
The View Restaurant & Lounge,restaurant,40.758744,-73.986415
Da Marcella,restaurant,40.7277469,-74.0020266
Le Pain Quotidien,cafe,40.7532402,-73.9845838
Eagle Bar,bar,40.7517058,-74.0042924
Jazba,restaurant,40.7316574,-73.9856935
Momofuku Nishi,restaurant,40.7443392,-73.9987769
TGI Fridays,restaurant,40.7065633,-74.0129228
Starbucks,cafe,40.7636783,-73.9823708
Black Tap,restaurant,40.7238705,-74.004215
Westlight,bar,40.7223271,-73.9567564
Porteño,restaurant,40.7504599,-74.0024185
Joe Junior,restaurant,40.734635,-73.9859521
Toribro Ramen,restaurant,40.7644404,-73.9875805
Lincoln Ristorante,restaurant,40.7733333,-73.983552
Rooftop Bar,bar,40.7563569,-73.9749477
Rooftop Bar,bar,40.7392821,-73.9872624
Covina,restaurant,40.7423513,-73.9833892
Gallow Green Rooftop Bar,bar,40.7507722,-74.0040792
Pizza Fresca,restaurant,40.7389487,-73.9889529
Taqueria Sofia,restaurant,40.7002919,-73.9256805
bb.q Chicken,restaurant,40.7415576,-73.9809256
Blue Ribbon Brassiere,restaurant,40.725453,-74.0030128
Follia,restaurant,40.7350082,-73.9857014
Obica Mozzarella Bar,restaurant,40.7400479,-73.9893474
Eleni's Divine Greek Cuisine,restaurant,40.7365634,-73.9850368
P.F. Chang's,restaurant,40.7343278,-73.9921829
Minetta Tavern Restaurant,restaurant,40.7299655,-74.0006297
Arturo's Coal Oven Pizza,restaurant,40.7273991,-74.0003974
caffe wha,bar,40.730082,-74.0007434
Industry,bar,40.7643224,-73.9873646
Starbucks,cafe,40.7480793,-73.9892846
Saravanaa Bhavan,restaurant,40.7414379,-73.9831543
Seven Grams Caffe,cafe,40.7455323,-73.9943777
Ted's Montana Grill,restaurant,40.7607731,-73.9808203
ViVi Bubble Tea,cafe,40.7363224,-73.994803
Virgil's Real BBQ,restaurant,40.7568784,-73.9853179
Yatenga French Bistro,restaurant,40.8142327,-73.9441134
Manhattanville Coffee,cafe,40.8213006,-73.9445186
Giovanni's G-Bar,restaurant,40.8194448,-73.9271344
Gyu-Kaku,restaurant,40.7591217,-73.9898914
Gyu-Kaku,restaurant,40.7282161,-73.991431
Lex Restaurant,restaurant,40.7825319,-73.953693
Rivington Pizza,restaurant,40.7190395,-73.9846805
Porter House Bar and Grill,restaurant,40.768715,-73.9824828
L & W Oyster Company,restaurant,40.7450031,-73.9873381
ilili,restaurant,40.7443707,-73.98779
Jadis,bar,40.7204555,-73.9893332
Chinese Club,restaurant,40.7139736,-73.9603029
House of Small Wonder,restaurant,40.7189283,-73.960798
pho sure,restaurant,40.7330843,-74.0055808
La Sirène,restaurant,40.7244709,-74.0057117
Fresh Salt,restaurant,40.7070752,-74.0024625
ACQUA,restaurant,40.7082305,-74.0016978
The Red Cat,restaurant,40.7480925,-74.0041031
Boqueria Soho,restaurant,40.7248202,-74.0022169
The Fulton,restaurant,40.7056412,-74.0018965
Hakka Cuisine,restaurant,40.7139703,-73.9968991
La Bonne Soupe,restaurant,40.7624058,-73.9769664
Great NY Noodletown,restaurant,40.7149725,-73.9970927
EJ's Luncheonette,restaurant,40.7704393,-73.9597626
Café Fiorello,restaurant,40.7717565,-73.9818595
Mr Purple,bar,40.7218111,-73.9882321
Corkbuzz,restaurant,40.7350302,-73.993152
Bluestone Lane,cafe,40.783839,-73.9584235
Utopia Diner,restaurant,40.7788149,-73.981253
Pick a Bagel,cafe,40.7643286,-73.984836
Maui Onion,restaurant,40.7444333,-73.9902995
Bean&Bean Coffee,cafe,40.7469873,-73.9969959
Sushi W,restaurant,40.7983705,-73.9694134
Bagelsmith,cafe,40.7175502,-73.9578621
La Gualacena,restaurant,40.7020502,-73.915897
The Storehouse,bar,40.7428233,-73.9921754
Ariari,restaurant,40.7272468,-73.98579
Qi Bangkok Eatery,restaurant,40.7577821,-73.9896877
Starbucks,cafe,40.7622096,-73.9874605
IchiUmi,restaurant,40.7467647,-73.9848226
Brooks Brothers - Red Fleece Cafe,cafe,40.7391221,-73.9899657
Woorijip,restaurant,40.7474399,-73.9864528
Kisa,restaurant,40.722836,-73.9889877
Peasant,restaurant,40.721733,-73.9944139
Bryant Park Grill,restaurant,40.7532049,-73.9829323
INDAY,restaurant,40.7438616,-73.9894745
La Pecora Bianca,restaurant,40.7437112,-73.9892129
American Table Cafe,restaurant,40.773601,-73.9825772
ViVi Bubble Tea,cafe,40.7227486,-73.9890819
Sinigual,restaurant,40.7503349,-73.9750642
12 Corners,cafe,40.7180559,-73.997117
Don Angie,restaurant,40.7378039,-74.0019928
Beatnic,restaurant,40.7419681,-73.9929316
Unknown,bar,40.7200282,-73.987818
Hudson Malone,restaurant,40.7572639,-73.9686379
Cherry Tavern,bar,40.7257543,-73.9843812
Cafe Mogador,restaurant,40.7273469,-73.984402
Abraço,cafe,40.7273019,-73.9861875
The Smith,restaurant,40.7442427,-73.9887217
Starbucks Reserve,cafe,40.7415915,-74.0052445
Satsko,restaurant,40.7245384,-73.9802202
Blue-Park Kitchen,restaurant,40.7516202,-73.974679
Soothr,restaurant,40.7323273,-73.9873238
Hale and Hearty Soups,restaurant,40.7376427,-73.9912505
Bagel Market,cafe,40.752013,-73.975055
Nolita Pizza,restaurant,40.7209123,-73.9961959
August Gatherings,restaurant,40.7186763,-74.0012084
CAVA,restaurant,40.7522516,-73.9736217
David Burke Kitchen,restaurant,40.7227812,-74.0048748
Betony,restaurant,40.7641941,-73.9764545
Birch Coffee,cafe,40.7436151,-73.9863949
Starbucks,cafe,40.7189006,-74.0025174
Wa Jeal Sichuan Chili House,restaurant,40.7754148,-73.9532859
Menkui Teu,restaurant,40.7632437,-73.9771564
Wagamama,restaurant,40.743289,-73.9885756
Dizen Goff,restaurant,40.7421092,-74.005517
The National,restaurant,40.7565537,-73.9721358
Fiat Café,restaurant,40.7214382,-73.995646
Mulberry & Vine,restaurant,40.7452909,-73.9903934
Baita by Birreria,restaurant,40.7419337,-73.9898018
Baker Street Pub,restaurant,40.7621262,-73.9598887
Momoya,restaurant,40.7426475,-73.9964607
Socarrat Paella Bar,restaurant,40.7426481,-73.9995427
The Cabin,restaurant,40.7239695,-73.9838019
Up & Down,bar,40.7393278,-74.0018755
La Nacional,restaurant,40.7393804,-74.0012272
MatchaBar,cafe,40.740124,-74.0014925
Pierre Loti,bar,40.7401651,-74.0015899
Linwood Pizza,restaurant,40.8613057,-73.9702633
Pierre Loti,restaurant,40.7360901,-73.9874452
Junoon,restaurant,40.7431207,-73.9909146
Taboonette,restaurant,40.734646,-73.9927932
Lubian Chinese Grilled Fish,restaurant,40.7606163,-73.9908082
Joe Coffee Company,cafe,40.7290876,-73.9982833
Boba Guys,cafe,40.7206037,-73.984423
Smithfield Hall,bar,40.7447503,-73.993589
Old Town Bar,bar,40.7375383,-73.9892094
Mozzarella & Vino,restaurant,40.7619597,-73.9772624
Carve: Unique Sandwich,restaurant,40.7602363,-73.9873789
New York Luncheonette,cafe,40.7564367,-73.971716
Adyar Ananda Bhavan,restaurant,40.7497376,-73.9774652
Astoria Coffee,cafe,40.7671306,-73.9224642
Thai Market,restaurant,40.801341,-73.965277
Financier,cafe,40.7546713,-73.9745591
Fresh From Hell,restaurant,40.7607941,-73.9886943
Black Fox coffee co.,cafe,40.7064444,-74.0079647
Dianne & Elisabeth,bar,40.7615967,-73.9938286
Natsumi,restaurant,40.7617708,-73.9850779
Yuca Bar & Restaurant,restaurant,40.7262151,-73.9835939
Empellón Al pastor,bar,40.7266479,-73.9832781
Mangia Organic,cafe,40.7526386,-73.9845169
Hill and Bay,restaurant,40.7434898,-73.9771111
Egg Shop,restaurant,40.7204398,-73.9951556
Stone Street,cafe,40.7202282,-73.9965346
Hana Michi,restaurant,40.7476739,-73.986996
Sahara East,restaurant,40.7294592,-73.9837203
Friedman`s,restaurant,40.7552614,-73.9984356
Jack's Wife Freda,restaurant,40.7298568,-74.0035384
P.S. Burgers,restaurant,40.7301922,-74.0033333
Numero 28 Pizzeria,restaurant,40.7301138,-74.0027839
Pommes Frites,restaurant,40.7300993,-74.0002841
Locande Verde,restaurant,40.7199242,-74.0099897
Locande,restaurant,40.7204523,-74.0087431
51st Bakery & Cafe,cafe,40.7423375,-73.9553503
Loreley Beer Garden,restaurant,40.7213128,-73.9928262
Spicy Moon,restaurant,40.7234427,-73.992596
La Marina Restaurant and Lounge,bar,40.8689919,-73.9321732
Chipped Cup Coffee & Victuals,cafe,40.8285671,-73.9485323
The Hudson,restaurant,40.8688176,-73.9319524
Okonomi,restaurant,40.7125574,-73.9487358
lupe's East L.A. Kitchen,restaurant,40.723681,-74.0045295
Tender,restaurant,40.7584335,-73.9831005
Roxy Diner & Delicatessen,restaurant,40.7633892,-73.9818081
Think Coffee,cafe,40.7212663,-74.0005133
Roxy Diner,restaurant,40.7583293,-73.9886792
Buca di Beppo,restaurant,40.7579073,-73.9851576
Doughnut Plant,cafe,40.742791,-73.9352138
Doughnut Plant,cafe,40.7443091,-73.9966612
Earl's Beer & Cheese,bar,40.7873339,-73.9516565
Oslo Coffee Roasters,cafe,40.7691438,-73.9536834
Semicolon,cafe,40.7461999,-73.978007
Breads Bakery,cafe,40.7545627,-73.9839414
Clinton Hall,bar,40.7080962,-74.0146254
Joe Coffee Company,cafe,40.7534774,-73.9842882
Ivan Ramen,restaurant,40.7205419,-73.9844418
Ariel's Latin Bistro,restaurant,40.7213435,-73.9840279
Uncle Sam's Pizza,restaurant,40.7208152,-73.9843043
Brick,bar,40.7207405,-73.9843387
Donnybrook,bar,40.72019,-73.984615
Jora,restaurant,40.7438006,-73.9514397
Noodlecraft,restaurant,40.7446342,-73.9518851
New City Chinese,restaurant,40.7445356,-73.9533203
Madera Cuban Grill,restaurant,40.7445922,-73.9532693
Corner Bistro,restaurant,40.7449291,-73.9535546
Slice,restaurant,40.7437118,-73.9536207
CommuniTea,cafe,40.7455378,-73.9501596
Marylou,restaurant,40.7284935,-73.9871165
Tutti Matti,restaurant,40.7446623,-73.9536385
"Gizi Wine, Cheese, Chocolate",restaurant,40.7445767,-73.9536537
Tamashi Ramen,restaurant,40.7445395,-73.9536714
Unknown,restaurant,40.7444679,-73.9536832
Verlaine,bar,40.7200177,-73.9878219
One More Thai,restaurant,40.7210877,-73.9839283
Davelle NYC,cafe,40.7185107,-73.9862303
Stanton Social,restaurant,40.7212197,-73.9880769
Hometown Hotpot & BBQ,restaurant,40.7193074,-73.9968855
Le Cafe Coffee,cafe,40.7597637,-73.9698075
Hou Yi Hot Pot,restaurant,40.7162008,-73.9925703
Totto Ramen,restaurant,40.765008,-73.9909984
Jin Ramen,restaurant,40.7853423,-73.9769585
Taiwan Pork Chop House,restaurant,40.7142816,-73.9979466
Serafina Fabulous Pizza,restaurant,40.7761311,-73.9624593
Getting Hungry,cafe,40.7289162,-74.0054734
Pizza Hut,restaurant,40.7610479,-73.9828327
Cafe Integral,cafe,40.7202995,-73.9952147
Silk Road Cafe,cafe,40.7146942,-73.9986811
Parlor Coffee,cafe,40.7138876,-73.9562351
Masha & The Bear,bar,40.7119185,-73.9423984
Karczma,restaurant,40.7298901,-73.9551052
88 palace,restaurant,40.7139447,-73.9942578
Unknown,cafe,40.7141971,-73.9937931
Unknown,restaurant,40.7139194,-73.9935677
Ruth's Chris Steak House,restaurant,40.7613487,-73.9822791
IHOP,restaurant,40.8475193,-73.9378226
Pebble Bar,restaurant,40.7592111,-73.9804982
Totto Ramen,restaurant,40.7562287,-73.9681099
Luzzo's La Pizza Napoletana,restaurant,40.706735,-74.0096934
Van Dam Diner,restaurant,40.7430465,-73.9337016
Chinese Musician,restaurant,40.7303643,-73.9537452
sweatshop,cafe,40.714903,-73.9597145
Los Tacos NYC,restaurant,40.7265987,-73.9843126
Johny's Luncheonette,restaurant,40.7445513,-73.9929939
Joe Coffee Company,cafe,40.8075501,-73.9636821
Sobaya,restaurant,40.7295926,-73.9879292
Birch Coffee,cafe,40.7638732,-73.9665249
Birch Coffee,cafe,40.7434433,-73.9800242
Bemelmans Bar,bar,40.7742561,-73.962989
St Mazie,bar,40.7125929,-73.9558255
Café Patoro,cafe,40.7073526,-74.0022569
Hungry Ghost,cafe,40.7160182,-73.959494
one bedford,bar,40.7237111,-73.9512503
Don Dean Bakery,cafe,40.7426975,-73.9337688
55 bar,bar,40.7337752,-74.0022582
Corkbuzz Wine Bar and Restaurant,bar,40.7422803,-74.0056577
Pollos Napoles,restaurant,40.7546795,-73.9162417
The Well,bar,40.7084243,-73.9377081
Kings County Brewers Collective,bar,40.7060306,-73.9236202
Fabio's Pizzeria & Restaurant,restaurant,40.7223005,-73.9412454
The Place Pizzeria & Bar,bar,40.7278699,-73.9421681
Deep Indian Kitchen,restaurant,40.7657503,-73.9833487
Roast Kitchen,restaurant,40.7536984,-73.9921149
Trix,bar,40.7189463,-73.9563743
As is NYC,bar,40.7646909,-73.9915481
The Waylon,restaurant,40.7647616,-73.9915059
The Bean,cafe,40.7313359,-73.9919775
Mark's Off Madison,restaurant,40.7424702,-73.9862953
Bluestone Lane,cafe,40.704646,-74.0084317
Nelson Blue,restaurant,40.7075857,-74.0018061
Barbalu,restaurant,40.7074502,-74.0020779
